t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.0009261468006039718,0.0009503938321163768,0.00020002885967294477,0.00021232198258636773
3.9810717055349722,0.0046495714038340685,0.004752259998060263,0.0014762715867130136,0.0015252714663970947
6.309573444801933,0.01129092271686821,0.011528022117272765,0.0058825752789859985,0.006079945735666253
10.0,0.02355200990665154,0.024074584774265335,0.012803632569010119,0.013248049504192914
15.848931924611133,0.041356291460987654,0.04219169409097075,0.022938822315896445,0.02370646059546617
25.118864315095795,0.06899653441624476,0.07019436541793511,0.03863816367327668,0.03983056145569222
39.810717055349734,0.10562856302848808,0.10704685899768071,0.06114574413640516,0.06281068499230577
63.09573444801933,0.16628029395453067,0.16771734521189935,0.10368362678279171,0.1062899639321122
100.0,0.24095268863132088,0.24173502112445647,0.16158758856499056,0.16467092729824093
158.48931924611142,0.32220198071625683,0.3222117041617423,0.24734802606913034,0.25068229756838506
251.18864315095797,0.3817241325214553,0.38322915046210404,0.36205357922115244,0.36475200280826464
398.1071705534973,0.3698352402850368,0.3762556592237257,0.4995517387855335,0.500898062912472
630.957344480193,0.2839891221670301,0.29345821032760383,0.6501111358823298,0.6507059210828542
1000.0,0.17291740386060422,0.1808269063077455,0.7934194575777874,0.7936131380355302
1584.893192461114,0.08124517862772723,0.08562567374888655,0.9064147658696691,0.9064633486581251
2511.88643150958,0.026656580027959325,0.028228392986982393,0.9749357251855709,0.9749401590818768
3981.0717055349733,0.00501812438583844,0.005324234564492308,0.9971404474210658,0.9971404976598044
6309.57344480193,0.0005001804271010236,0.0005309056717397334,0.9999999999999996,0.9999999999999996
10000.0,0.0,0.0,0.999999999999999,0.999999999999999
15848.93192461114,0.0,0.0,0.9999999999999996,0.9999999999999996
25118.864315095823,0.0,0.0,0.9999999999999988,0.9999999999999988
39810.71705534969,0.0,0.0,0.9999999999999987,0.9999999999999987
63095.7344480193,0.0,0.0,0.9999999999999976,0.9999999999999976
100000.0,0.0,0.0,0.9999999999999978,0.9999999999999978
158489.3192461114,0.0,0.0,0.9999999999999976,0.9999999999999976
251188.6431509582,0.0,0.0,0.9999999999999967,0.9999999999999967
398107.1705534969,0.0,0.0,0.9999999999999948,0.9999999999999948
630957.344480193,0.0,0.0,0.9999999999999917,0.9999999999999917
1.0e6,0.0,0.0,0.9999999999999929,0.9999999999999929
