t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.0,0.0,0.0,0.0
3.9810717055349722,0.0004001154617909877,0.0004246976747869779,5.0001803459054894e-5,5.3075462074939546e-5
6.309573444801933,0.0018980950227970618,0.0019718330798609673,0.000922284793096087,0.0009609912727177965
10.0,0.005045002249279202,0.005242738343151261,0.002167218385738213,0.002242963634066552
15.848931924611133,0.00985199137017106,0.01025387450123787,0.004765447709466142,0.004968925237986995
25.118864315095795,0.017054717795468397,0.017749397914053916,0.008667064721053486,0.009052352904721067
39.810717055349734,0.029257169399959156,0.030432114370526016,0.015781373889216858,0.016502919063074908
63.09573444801933,0.04968039824638474,0.05160271248453677,0.026426916134837455,0.0276199158835059
100.0,0.08408126690815358,0.08713306433797352,0.04357422095713587,0.04546622738558204
158.48931924611142,0.13356701916972447,0.13799837027980383,0.07082661346159869,0.07388724538709708
251.18864315095797,0.20700288502603165,0.21257990682063777,0.11321034945082548,0.11764966665475717
398.1071705534973,0.30333618740939916,0.30887107517796164,0.16827445969020044,0.17375020424462084
630.957344480193,0.434059026740855,0.43798669373134425,0.2584845605613553,0.2651654680588449
1000.0,0.5915002321318491,0.5924196942662572,0.38730580452395497,0.393863121421592
1584.893192461114,0.6990914947711142,0.6994015803697442,0.5436810149197888,0.5482069719060245
2511.88643150958,0.7121841068920249,0.7158752923478602,0.7164708433217127,0.7179136812552007
3981.0717055349733,0.6429039458936778,0.6501848619968523,0.8538387282357437,0.853992404586215
6309.57344480193,0.5382103480090588,0.5478326450710638,0.94013786394578,0.9401490119796868
10000.0,0.41657588628177944,0.4274877515870036,0.9852813401744069,0.9852825818584157
15848.93192461114,0.28807828021983994,0.2984699493460382,0.9986926626321797,0.9986926651314854
25118.864315095823,0.17150298689954213,0.17936889987312887,0.9999999999999997,0.9999999999999997
39810.71705534969,0.0791109514616189,0.08339179818433808,0.9999999999999996,0.9999999999999996
63095.7344480193,0.02504758760977268,0.02652830072315866,0.9999999999999996,0.9999999999999996
100000.0,0.004011587943125014,0.004256680180595985,0.9999999999999997,0.9999999999999997
158489.3192461114,0.00035008839601176095,0.0003715987147551185,0.9999999999999987,0.9999999999999987
251188.6431509582,0.0,0.0,0.9999999999999989,0.9999999999999989
398107.1705534969,0.0,0.0,0.9999999999999989,0.9999999999999989
630957.344480193,0.0,0.0,0.9999999999999988,0.9999999999999988
1.0e6,0.0,0.0,0.9999999999999971,0.9999999999999971
