t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.0009372810151956069,0.000958915576779334,5.0001803459054894e-5,5.3075462074939546e-5
3.9810717055349722,0.00665731549921181,0.006850709607586463,0.00024754774134583653,0.00025165224939839755
6.309573444801933,0.01281243447193993,0.013108564829031534,0.0009869430183153667,0.001020081555672648
10.0,0.021878154113179872,0.022311598371100836,0.0019630405664791822,0.002009247993032084
15.848931924611133,0.03727703739014319,0.037957864890321436,0.0034525158457800434,0.003534319404786671
25.118864315095795,0.06584394354260156,0.06695855731881076,0.006788899945683122,0.006982249727223374
39.810717055349734,0.10427550500427703,0.10565039795509282,0.011253041627986444,0.01157930398822215
63.09573444801933,0.1581528208634919,0.15946388829721653,0.018656085202193588,0.019187899232624255
100.0,0.23367854468093419,0.23444564414354999,0.03103330372414463,0.03193620522594722
158.48931924611142,0.3179345165362286,0.31794401434212727,0.04959112179158418,0.050949757208999975
251.18864315095797,0.37298464480034443,0.3742471128054041,0.07976556239901299,0.08190068571551544
398.1071705534973,0.3632003793553792,0.36913858011117684,0.12291040477779404,0.12578788138875596
630.957344480193,0.2802448311831874,0.2895714847936485,0.1880252209992578,0.19152772446464414
1000.0,0.17304613422132778,0.1809595874498106,0.2789747812528203,0.28247854021092805
1584.893192461114,0.08113268518115817,0.08550794827905782,0.40858684816031887,0.411313857916569
2511.88643150958,0.0264487574579232,0.028008830787891292,0.5658211954085838,0.5671285988603699
3981.0717055349733,0.00471600987234822,0.00500382545620006,0.7283000089714551,0.7288876705338639
6309.57344480193,0.00030006494075998484,0.0003185031130359524,0.8670786759508423,0.8672202863956051
10000.0,0.0,0.0,0.955582939528973,0.9556001511080894
15848.93192461114,0.0,0.0,0.9930418178315793,0.993042471228144
25118.864315095823,0.0,0.0,0.9991435994846423,0.9991436101205381
39810.71705534969,0.0,0.0,0.9999999999999997,0.9999999999999997
63095.7344480193,0.0,0.0,0.9999999999999996,0.9999999999999996
100000.0,0.0,0.0,0.9999999999999998,0.9999999999999998
158489.3192461114,0.0,0.0,0.9999999999999994,0.9999999999999994
251188.6431509582,0.0,0.0,0.9999999999999999,0.9999999999999999
398107.1705534969,0.0,0.0,0.9999999999999992,0.9999999999999992
630957.344480193,0.0,0.0,0.9999999999999994,0.9999999999999994
1.0e6,0.0,0.0,0.9999999999999984,0.9999999999999984
