t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.0,0.0,0.0,0.0
3.9810717055349722,0.0004403972383811107,0.0004537523729625287,0.0,0.0
6.309573444801933,0.003468336207475199,0.00360973056572518,0.000350088396011744,0.0003715987147550608
10.0,0.008183778599295564,0.008541543641238483,0.0008004620320880779,0.0008496103128330415
15.848931924611133,0.015889163116132175,0.016553159160711775,0.0015016254707376536,0.0015937254366536798
25.118864315095795,0.026102070672623347,0.027116166231865753,0.002641676450087793,0.0027697902501893734
39.810717055349734,0.04378054693755856,0.04541901145670299,0.004444718821272323,0.004638740612446306
63.09573444801933,0.07349044498538435,0.07603013368174943,0.007721660107609924,0.008091976754530305
100.0,0.1172735074652036,0.12091602032097758,0.010624703381336266,0.011072115544581035
158.48931924611142,0.17796173997703935,0.1822416731175806,0.016756511856034953,0.017463511103148942
251.18864315095797,0.2728930052092361,0.27742409300622894,0.02885675063396091,0.03011073353287329
398.1071705534973,0.3962917292262098,0.3993782425131367,0.046610661388760515,0.04859780751117761
630.957344480193,0.5273341083303308,0.5279778085058952,0.07397690764892595,0.07701737051686793
1000.0,0.6159395193599564,0.6163616932727853,0.11501957393978221,0.11924043395091528
1584.893192461114,0.6373358505402248,0.6419569577056385,0.18075671303313057,0.18647820386611874
2511.88643150958,0.5681708205939859,0.5770969049387008,0.2749479650018059,0.28163702512176303
3981.0717055349733,0.4464150434954903,0.45705489172533387,0.4117995588755858,0.4181613245337101
6309.57344480193,0.32134060258248365,0.33207897000374265,0.5721182793696904,0.5761361921572387
10000.0,0.20124303904246232,0.20995645688691958,0.7469952277571902,0.7481676439459424
15848.93192461114,0.10156911798498743,0.10685789338841964,0.8738697158926507,0.8741172191894259
25118.864315095823,0.03370751157329831,0.03567286582028667,0.9603683207372311,0.9603991157135341
39810.71705534969,0.006581151881036646,0.006981636289579589,0.9930093834945601,0.9930096113244377
63095.7344480193,0.0007003537079093592,0.0007433619868580975,0.99913441678624,0.9991344493619093
100000.0,5.0001803459049385e-5,5.307546207486892e-5,0.9999999999999994,0.9999999999999994
158489.3192461114,0.0,0.0,1.0,1.0
251188.6431509582,0.0,0.0,0.9999999999999996,0.9999999999999996
398107.1705534969,0.0,0.0,0.9999999999999997,0.9999999999999997
630957.344480193,0.0,0.0,0.9999999999999988,0.9999999999999988
1.0e6,0.0,0.0,0.9999999999999999,0.9999999999999999
