t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0006053501323430412,0.0006054538254769773,0.002123652786301447,0.002136926152449801
2.51188643150958,0.0005110871547315378,0.0005111211258648392,0.00356941383261314,0.003590673706468442
3.9810717055349722,0.0009820113831185886,0.0009820615326235661,0.00714764577363344,0.00719793572652631
6.309573444801933,0.0016760043531083083,0.0016760364428892623,0.01360782885654825,0.013720129650526165
10.0,0.0024411639861085972,0.0024411657963849497,0.023813806164525393,0.023980585351006993
15.848931924611133,0.0029753223577372104,0.0029755573149673926,0.039472672666870295,0.039758919514584684
25.118864315095795,0.003912157125770362,0.003914334352164005,0.0646951359525985,0.0650984681920422
39.810717055349734,0.0025404629332215246,0.0025444268116910137,0.1000833570909189,0.10064299851004688
63.09573444801933,0.0014330457875671213,0.0014411062813317107,0.15320862771656374,0.1538289772152697
100.0,0.0004403972383811119,0.000453752372962744,0.22998307485225042,0.23068784061429162
158.48931924611142,0.0,0.0,0.3325312406484184,0.33313222441405
251.18864315095797,0.0,0.0,0.46725788789495404,0.4676662767562093
398.1071705534973,0.0,0.0,0.6300196981731973,0.6303116940421822
630.957344480193,0.0,0.0,0.7824232164892811,0.7825363384251414
1000.0,0.0,0.0,0.9019304400030541,0.9019562670560595
1584.893192461114,0.0,0.0,0.9725554399058574,0.9725573867032925
2511.88643150958,0.0,0.0,0.9969431838979492,0.9969431873795876
3981.0717055349733,0.0,0.0,0.9999999999999993,0.9999999999999993
6309.57344480193,0.0,0.0,0.9999999999999981,0.9999999999999981
10000.0,0.0,0.0,0.9999999999999979,0.9999999999999979
15848.93192461114,0.0,0.0,0.9999999999999983,0.9999999999999983
25118.864315095823,0.0,0.0,0.9999999999999969,0.9999999999999969
39810.71705534969,0.0,0.0,0.9999999999999967,0.9999999999999967
63095.7344480193,0.0,0.0,0.9999999999999954,0.9999999999999954
100000.0,0.0,0.0,0.9999999999999915,0.9999999999999915
158489.3192461114,0.0,0.0,0.9999999999999908,0.9999999999999908
251188.6431509582,0.0,0.0,0.9999999999999927,0.9999999999999927
398107.1705534969,0.0,0.0,0.9999999999999849,0.9999999999999849
630957.344480193,0.0,0.0,0.9999999999999731,0.9999999999999731
1.0e6,0.0,0.0,0.9999999999999595,0.9999999999999595
