t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.0,0.0,0.0,0.0
3.9810717055349722,0.0013368913908566962,0.0013837264707838792,0.00010000721419655606,0.00010615427953963158
6.309573444801933,0.0064768734961333915,0.006776989087727453,0.000350088396011744,0.00037159871475516874
10.0,0.01371740404213636,0.014315671937646017,0.0010007220697107004,0.0010621473211516461
15.848931924611133,0.022218967279866827,0.02303244419466933,0.0018023413817199634,0.0019128340132890356
25.118864315095795,0.0351165169037006,0.03624349266446112,0.0036279231504387542,0.003812115330588078
39.810717055349734,0.06354883894409027,0.06556543580291938,0.006862519712846062,0.007233546341217903
63.09573444801933,0.10264003308706561,0.10547699903176139,0.01169556854793634,0.012347916887461162
100.0,0.1610710546267669,0.16461374776864632,0.01838435009630686,0.01929696964680537
158.48931924611142,0.24730431202285572,0.2510828625879781,0.028136129174236912,0.029437338097782855
251.18864315095797,0.3525908510178949,0.355086487493952,0.04310573929767671,0.044866535030716664
398.1071705534973,0.46665696463285433,0.4670736160587325,0.06588339230954965,0.06834065044263733
630.957344480193,0.5585781235652963,0.5593621614831428,0.10907322035553463,0.11289945088357005
1000.0,0.566089620928661,0.5716250912008789,0.16777900551316646,0.17278990278067674
1584.893192461114,0.48472617539343094,0.49447887573871185,0.25774704075241667,0.2637590754305891
2511.88643150958,0.3541051463223047,0.3650354051813207,0.3766406509418658,0.3823399033991832
3981.0717055349733,0.2266901153351957,0.23601572520226027,0.5253712859022396,0.5290517017783355
6309.57344480193,0.11935624037399462,0.12538018444236038,0.6979613992791217,0.6993025962956662
10000.0,0.04733281832194426,0.05003259788746241,0.8439549166292709,0.8442677896243417
15848.93192461114,0.01134233629885777,0.01202745882893546,0.94145453796673,0.9414991282175276
25118.864315095823,0.001050796121715608,0.0011152899836591012,0.9854092601767513,0.9854136897180021
39810.71705534969,0.0,0.0,0.9988066680372194,0.9988066738479748
63095.7344480193,0.0,0.0,0.9999999999999994,0.9999999999999994
100000.0,0.0,0.0,1.0000000000000002,1.0000000000000002
158489.3192461114,0.0,0.0,0.9999999999999997,0.9999999999999997
251188.6431509582,0.0,0.0,0.9999999999999994,0.9999999999999994
398107.1705534969,0.0,0.0,0.999999999999999,0.999999999999999
630957.344480193,0.0,0.0,0.9999999999999989,0.9999999999999989
1.0e6,0.0,0.0,0.9999999999999999,0.9999999999999999
