t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.00239239631762679,0.0024331640248624045,0.0006890952792657952,0.0007066424995886415
3.9810717055349722,0.007927308159172822,0.00806007120851172,0.0038510692847729257,0.003959134470483851
6.309573444801933,0.016810404043125053,0.017088054294218703,0.00981796735815593,0.01010933251830325
10.0,0.028562982229848884,0.02897606266872202,0.01787342882818183,0.018350316452984083
15.848931924611133,0.047404613621426936,0.04796819413803458,0.03143897022309715,0.032254900069477024
25.118864315095795,0.07687368609246589,0.07758322199720741,0.050025180339784495,0.05107278246116754
39.810717055349734,0.11822994014532645,0.11888632091719344,0.08163478908654509,0.08315784645981833
63.09573444801933,0.17455848206025265,0.1749000101910827,0.12924261041063168,0.13122999246537992
100.0,0.23846891323500483,0.23847239395222464,0.20234643067299296,0.2046097279605434
158.48931924611142,0.2762884752730805,0.277527462890147,0.2964172048810665,0.2983368827648882
251.18864315095797,0.26601005285555746,0.2710300792704262,0.42478056683800014,0.42603094164407257
398.1071705534973,0.19510034299916537,0.20241924550972018,0.5696747867983603,0.5703561018553461
630.957344480193,0.10308336872258936,0.10834903935930776,0.7227422612864499,0.7229559825489854
1000.0,0.03839560187896357,0.0406175166208919,0.8627209721116946,0.8627700134008542
1584.893192461114,0.00855256479753609,0.009071424259414833,0.9519436711400588,0.9519508513600856
2511.88643150958,0.0008505216170208713,0.0009027395196340019,0.992662908014669,0.9926629891649025
3981.0717055349733,0.0,0.0,0.9992999999999999,0.9993000014076129
6309.57344480193,0.0,0.0,0.9999999999999994,0.9999999999999994
10000.0,0.0,0.0,0.9999999999999997,0.9999999999999997
15848.93192461114,0.0,0.0,0.9999999999999992,0.9999999999999992
25118.864315095823,0.0,0.0,0.9999999999999986,0.9999999999999986
39810.71705534969,0.0,0.0,0.9999999999999988,0.9999999999999988
63095.7344480193,0.0,0.0,0.9999999999999976,0.9999999999999976
100000.0,0.0,0.0,0.9999999999999978,0.9999999999999978
158489.3192461114,0.0,0.0,0.999999999999996,0.999999999999996
251188.6431509582,0.0,0.0,0.999999999999996,0.999999999999996
398107.1705534969,0.0,0.0,0.9999999999999947,0.9999999999999947
630957.344480193,0.0,0.0,0.9999999999999909,0.9999999999999909
1.0e6,0.0,0.0,0.9999999999999919,0.9999999999999919
