t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.002296594612183756,0.0022991822164953827,0.00040362650906982793,0.00040917386786045714
2.51188643150958,0.0033189118086663656,0.0033214392922228716,0.0008803261910316749,0.0008861325092532563
3.9810717055349722,0.006416731562652916,0.006420885790837962,0.0024783842274656858,0.002501969202887331
6.309573444801933,0.009654412343692069,0.009657792161781913,0.0038439360865172123,0.0038729132230239135
10.0,0.015385670693141305,0.015386740916475725,0.005066462780831633,0.005097824254498051
15.848931924611133,0.018117025800114622,0.018118100501904544,0.008896072533332546,0.008963111471130976
25.118864315095795,0.021084012048959475,0.021104802263130572,0.015451006593727034,0.015559294441200444
39.810717055349734,0.020593350635774433,0.020683698864598542,0.0243517108663205,0.024507399685969045
63.09573444801933,0.01349984064059669,0.013683655494653973,0.039000763441629636,0.039257922862229094
100.0,0.00411441799705436,0.004225772316581283,0.06114135189157815,0.06151024508842022
158.48931924611142,0.00040011546179099914,0.0004246976747871172,0.09425424287740396,0.09472196259701965
251.18864315095797,0.0,0.0,0.1449153497184875,0.14541286280201116
398.1071705534973,0.0,0.0,0.2189908549243728,0.21948668634690632
630.957344480193,0.0,0.0,0.31761009812470814,0.3180971174918693
1000.0,0.0,0.0,0.44670987026943887,0.44703402291568073
1584.893192461114,0.0,0.0,0.6010586217970438,0.6012750369657948
2511.88643150958,0.0,0.0,0.765078265960773,0.7651205506239172
3981.0717055349733,0.0,0.0,0.8889100309729211,0.8889155949754188
6309.57344480193,0.0,0.0,0.9675826186129042,0.9675826187856337
10000.0,0.0,0.0,0.9962384819421729,0.9962385078138781
15848.93192461114,0.0,0.0,0.9999999999999992,0.9999999999999992
25118.864315095823,0.0,0.0,0.9999999999999999,0.9999999999999999
39810.71705534969,0.0,0.0,0.9999999999999993,0.9999999999999993
63095.7344480193,0.0,0.0,0.9999999999999991,0.9999999999999991
100000.0,0.0,0.0,0.9999999999999991,0.9999999999999991
158489.3192461114,0.0,0.0,0.9999999999999991,0.9999999999999991
251188.6431509582,0.0,0.0,0.9999999999999988,0.9999999999999988
398107.1705534969,0.0,0.0,0.9999999999999979,0.9999999999999979
630957.344480193,0.0,0.0,0.999999999999997,0.999999999999997
1.0e6,0.0,0.0,0.999999999999995,0.999999999999995
