t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.0,0.0,0.0,0.0
3.9810717055349722,0.0024209251943546365,0.002521000630442427,0.00010000721419655606,0.00010615427953963158
6.309573444801933,0.007431023468211447,0.0076804473013631,0.0007003537079093808,0.0007433619868578966
10.0,0.015106405007639613,0.015591085494880022,0.0014810927356598627,0.0015467486192204788
15.848931924611133,0.026759060108978678,0.027594495266555955,0.0028425460694733004,0.0029827134790957168
25.118864315095795,0.04633449650164053,0.04772907651380332,0.004568767666244463,0.0047858806167462116
39.810717055349734,0.07544035858444371,0.07751232701071857,0.007211522356052937,0.007538786067422265
63.09573444801933,0.11864522002936426,0.12128875904872759,0.012257013361301741,0.012765879927272203
100.0,0.1782261484505927,0.18113232786809458,0.017661317740943733,0.018293609043110566
158.48931924611142,0.26900614118193755,0.27150428953166583,0.02913698620421914,0.030168766026655913
251.18864315095797,0.36636730803702433,0.36732464121709507,0.045082586074268634,0.0466181235678822
398.1071705534973,0.46893973385757676,0.46897164291337656,0.07212002540579646,0.07447448395573864
630.957344480193,0.5250402207877825,0.528106983006675,0.11566494593798175,0.11912954328945798
1000.0,0.48022663035916524,0.48897578294465205,0.1885953450467632,0.19341699403150805
1584.893192461114,0.36522588026080605,0.37608869257518285,0.2866839167948385,0.2919792784006247
2511.88643150958,0.24485430834444405,0.2545548332305645,0.41000534733842076,0.41452511274916254
3981.0717055349733,0.1352414229392949,0.14187548245638842,0.5740104552504551,0.5766532605840957
6309.57344480193,0.055790946642498236,0.0589294716940895,0.7392013497859818,0.7401084761169238
10000.0,0.014704971457138472,0.015588553179255673,0.8793082874554291,0.8795058724881646
15848.93192461114,0.0018524733890720013,0.0019660305769439957,0.9610522518986188,0.9610697888984663
25118.864315095823,0.00010000721419654504,0.0001061542795395279,0.9939410218927669,0.9939414221965729
39810.71705534969,0.0,0.0,0.9991651732482927,0.9991651857241631
63095.7344480193,0.0,0.0,1.0,1.0
100000.0,0.0,0.0,0.9999999999999998,0.9999999999999998
158489.3192461114,0.0,0.0,0.9999999999999994,0.9999999999999994
251188.6431509582,0.0,0.0,0.9999999999999997,0.9999999999999997
398107.1705534969,0.0,0.0,0.9999999999999998,0.9999999999999998
630957.344480193,0.0,0.0,0.9999999999999992,0.9999999999999992
1.0e6,0.0,0.0,0.9999999999999988,0.9999999999999988
