t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.0,0.0,0.0,0.0
3.9810717055349722,0.0,0.0,0.0,0.0
6.309573444801933,0.0005502183277162718,0.0005840147096354175,0.00010000721419655606,0.00010615427953963158
10.0,0.0017522130006639765,0.001859640822132183,0.00020002885967294477,0.00021232198258636773
15.848931924611133,0.0038104560163174446,0.004043332352874665,0.0002500450954944513,0.0002654108691421065
25.118864315095795,0.0070861076351967905,0.007516982317410739,0.000350088396011744,0.00037159871475516874
39.810717055349734,0.011636664535897715,0.012221096472845604,0.0013513164334414834,0.0014342166439567632
63.09573444801933,0.020200887237263328,0.021179676212189434,0.0018157161337869349,0.0018987791735154747
100.0,0.03151677879000513,0.03299533746259446,0.002861382485751624,0.0029856219582926826
158.48931924611142,0.05296280412557839,0.05543357265396897,0.005111243821345137,0.005358699059892609
251.18864315095797,0.08354857554369563,0.08727819864846292,0.007535873650954355,0.00791916017620145
398.1071705534973,0.13094776265480934,0.13618619146754485,0.012695477718330078,0.013371216025070229
630.957344480193,0.20389858000464847,0.21101689599300577,0.019856945639404076,0.020937523453269567
1000.0,0.3154253016837414,0.3236065364452799,0.03169299040492669,0.033430655645253056
1584.893192461114,0.4556668993834543,0.4624918530373018,0.05097338203784519,0.05368674248444249
2511.88643150958,0.6104116165237993,0.6138847953018509,0.07791629864382862,0.08181285331403529
3981.0717055349733,0.7694714836095724,0.7697366067655838,0.12398536842809292,0.1295474321838488
6309.57344480193,0.8423979497793442,0.8431767922507862,0.1943837496619695,0.20188335223725226
10000.0,0.8215158357607845,0.8243037967173528,0.2910903298206362,0.2998099556741809
15848.93192461114,0.7636706468271058,0.768100390448055,0.4302473604533284,0.43896773830078095
25118.864315095823,0.6743988884507848,0.6811378381127052,0.599506313737119,0.6054660439125579
39810.71705534969,0.5720077123867635,0.5810283963860505,0.7796171307365759,0.7816310690263334
63095.7344480193,0.45390361303898363,0.4645827298740272,0.9089630501710029,0.9091829487568589
100000.0,0.33303436150190757,0.34385787607531815,0.9728516661697726,0.9728681622821336
158489.3192461114,0.20866757693635132,0.21757023504370418,0.9951190671683081,0.9951194468305784
251188.6431509582,0.10855821538520216,0.11414246255236561,0.9999999999999994,0.9999999999999994
398107.1705534969,0.04077816438631175,0.043128910861110085,0.9999999999999999,0.9999999999999999
630957.344480193,0.008653814335010588,0.009178733629780497,1.0,1.0
1.0e6,0.0007003537079093592,0.0007433619868580975,0.9999999999999999,0.9999999999999999
