t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0014493367273119087,0.0014610407256660442,0.0004061295602668153,0.0004148930003189246
2.51188643150958,0.004909173889051493,0.004946683863247769,0.0025695247959987007,0.0026145135435924113
3.9810717055349722,0.01082221099111991,0.010903750856559754,0.007281348324305708,0.007412273929941336
6.309573444801933,0.01939479285883408,0.019520918072499553,0.014581997117991756,0.014846813399105489
10.0,0.03190634041038349,0.032071871251111946,0.026382560399299194,0.026861020451269344
15.848931924611133,0.05227150314056991,0.05245532073798139,0.04296487268323056,0.04361741595442012
25.118864315095795,0.0794897356917379,0.07960911403002278,0.06810816458988074,0.06901388334054992
39.810717055349734,0.10823823963315063,0.10824054894923842,0.10549584428545365,0.1066349162264883
63.09573444801933,0.14072413791156965,0.14098276780632174,0.16785412110548864,0.16922602554061808
100.0,0.14570716119011645,0.1474139133389631,0.25286384657668937,0.2541242466038483
158.48931924611142,0.11273146868806254,0.11620877421288381,0.36905362632926014,0.37005191862372966
251.18864315095797,0.053603397335179506,0.056284573419444595,0.5054822285774414,0.5060784715935955
398.1071705534973,0.014909293613548265,0.01580486578850443,0.6629218952843535,0.6632243020704488
630.957344480193,0.002153341615967557,0.0022852808088403885,0.8099941236634693,0.8101230252484332
1000.0,0.00010000721419654504,0.0001061542795395279,0.9240722024436391,0.9241037291251553
1584.893192461114,0.0,0.0,0.9837492002209622,0.983750334934355
2511.88643150958,0.0,0.0,0.9984942825910673,0.9984942830922793
3981.0717055349733,0.0,0.0,0.9999999999999994,0.9999999999999994
6309.57344480193,0.0,0.0,0.9999999999999987,0.9999999999999987
10000.0,0.0,0.0,0.9999999999999988,0.9999999999999988
15848.93192461114,0.0,0.0,0.999999999999999,0.999999999999999
25118.864315095823,0.0,0.0,0.9999999999999988,0.9999999999999988
39810.71705534969,0.0,0.0,0.9999999999999981,0.9999999999999981
63095.7344480193,0.0,0.0,0.9999999999999974,0.9999999999999974
100000.0,0.0,0.0,0.9999999999999958,0.9999999999999958
158489.3192461114,0.0,0.0,0.9999999999999959,0.9999999999999959
251188.6431509582,0.0,0.0,0.9999999999999925,0.9999999999999925
398107.1705534969,0.0,0.0,0.9999999999999913,0.9999999999999913
630957.344480193,0.0,0.0,0.9999999999999943,0.9999999999999943
1.0e6,0.0,0.0,0.9999999999999853,0.9999999999999853
