t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,7.565038119364872e-5,7.565123449704107e-5,0.0011896996184203427,0.0011925590111507528
2.51188643150958,3.823681118910252e-5,3.8236906797967096e-5,0.002139777673910915,0.002144483438051558
3.9810717055349722,1.3024222139356432e-7,1.3024222139356432e-7,0.005284059457330462,0.005311437337778781
6.309573444801933,4.0756421997846255e-5,4.075642313443187e-5,0.00974131869216378,0.009811929045311594
10.0,1.5146638612581606e-6,1.5146638612581606e-6,0.017321903125047427,0.01743579137519318
15.848931924611133,1.9477216421495474e-5,1.9477247431082083e-5,0.03199790335311586,0.03226995640657729
25.118864315095795,0.00013877987627892866,0.0001387865365470478,0.05171454409619824,0.052070494599258645
39.810717055349734,3.539918735000387e-5,3.540161846317998e-5,0.08165207016008588,0.08209350430974664
63.09573444801933,4.137207137436857e-5,4.1402704023690644e-5,0.12330193574606015,0.12392233802244781
100.0,0.0,0.0,0.19041579784635354,0.19113409098121759
158.48931924611142,0.0,0.0,0.2824893395187768,0.28325524772609995
251.18864315095797,0.0,0.0,0.40381352682530175,0.40445021227382444
398.1071705534973,0.0,0.0,0.5464466318228691,0.5468355734126525
630.957344480193,0.0,0.0,0.705952049919281,0.7061205590861321
1000.0,0.0,0.0,0.8427047934125926,0.8427543318825993
1584.893192461114,0.0,0.0,0.9435666085919747,0.9435772129906987
2511.88643150958,0.0,0.0,0.9907192432336439,0.9907193883195347
3981.0717055349733,0.0,0.0,0.9997245112497823,0.9997245112497823
6309.57344480193,0.0,0.0,0.9999999999999981,0.9999999999999981
10000.0,0.0,0.0,0.9999999999999976,0.9999999999999976
15848.93192461114,0.0,0.0,0.9999999999999964,0.9999999999999964
25118.864315095823,0.0,0.0,0.9999999999999964,0.9999999999999964
39810.71705534969,0.0,0.0,0.9999999999999953,0.9999999999999953
63095.7344480193,0.0,0.0,0.9999999999999929,0.9999999999999929
100000.0,0.0,0.0,0.9999999999999912,0.9999999999999912
158489.3192461114,0.0,0.0,0.9999999999999926,0.9999999999999926
251188.6431509582,0.0,0.0,0.999999999999989,0.999999999999989
398107.1705534969,0.0,0.0,0.9999999999999799,0.9999999999999799
630957.344480193,0.0,0.0,0.999999999999965,0.999999999999965
1.0e6,0.0,0.0,0.9999999999999498,0.9999999999999498
