t,mutual_information_a,CC_a,mutual_information_p,CC_p
1.5848931924611136,0.0,0.0,0.0,0.0
2.51188643150958,0.004897595988957667,0.004986617427959327,0.0003084228104554473,0.000316513271193364
3.9810717055349722,0.009847243734080255,0.009990596252995976,0.0009792506767468336,0.0010023242091028088
6.309573444801933,0.019938665491932434,0.020213031360195616,0.001953448685999634,0.0019984141248867494
10.0,0.03413214057587789,0.03452537811595299,0.0038025362001329692,0.003884430665703145
15.848931924611133,0.05585653388126668,0.0563793369036569,0.0065502599142757195,0.006698321036035339
25.118864315095795,0.09283406583335416,0.09346910643786249,0.011345936726397231,0.011606859912825087
39.810717055349734,0.1357027461919764,0.1361347645850722,0.019134658593423174,0.01960687543043812
63.09573444801933,0.18839200527994182,0.18844504393460546,0.02925418371196628,0.02990098083358154
100.0,0.231403422525631,0.23175179815160898,0.04626194427514461,0.04720810540070203
158.48931924611142,0.24373931393353554,0.2465192741721258,0.06897926912545613,0.07021116839989414
251.18864315095797,0.19567626708790387,0.20158932404564078,0.10865528029547657,0.11029271341033745
398.1071705534973,0.11175318877814308,0.11714381778443153,0.17274052735039086,0.17485522300235598
630.957344480193,0.04295613240383493,0.045423731907198284,0.26468010766504485,0.2669241433008864
1000.0,0.01012359882265336,0.010736267984008705,0.38774495794973735,0.3894339285801572
1584.893192461114,0.001301220664517796,0.0013810537832156739,0.5407218412112146,0.5417317674201115
2511.88643150958,5.0001803459049385e-5,5.307546207486892e-5,0.6997051324185967,0.7001656621157425
3981.0717055349733,0.0,0.0,0.846136493366237,0.8463645428000115
6309.57344480193,0.0,0.0,0.9453326581645555,0.9453532727702223
10000.0,0.0,0.0,0.9881119804697687,0.9881139813278249
15848.93192461114,0.0,0.0,0.9993451591916238,0.9993451593871652
25118.864315095823,0.0,0.0,0.9999999999999998,0.9999999999999998
39810.71705534969,0.0,0.0,0.9999999999999998,0.9999999999999998
63095.7344480193,0.0,0.0,1.0000000000000002,1.0000000000000002
100000.0,0.0,0.0,0.9999999999999996,0.9999999999999996
158489.3192461114,0.0,0.0,0.999999999999999,0.999999999999999
251188.6431509582,0.0,0.0,0.9999999999999998,0.9999999999999998
398107.1705534969,0.0,0.0,0.9999999999999987,0.9999999999999987
630957.344480193,0.0,0.0,0.9999999999999992,0.9999999999999992
1.0e6,0.0,0.0,0.9999999999999986,0.9999999999999986
